2021-12-26 21:45:00,440
2021-12-26 22:00:00,360
2021-12-26 22:15:00,320
2021-12-26 22:30:00,200
2021-12-26 22:45:00,464
2021-12-26 23:00:00,480
2021-12-26 23:15:00,680
2021-12-26 23:30:00,3440
2021-12-26 23:45:00,784
2021-12-27 00:00:00,280
2021-12-27 00:15:00,280
2021-12-27 00:30:00,320
2021-12-27 00:45:00,520
2021-12-27 01:00:00,480
2021-12-27 01:15:00,80
2021-12-27 01:30:00,2360
2021-12-27 01:45:00,2248
2021-12-27 02:00:00,280
2021-12-27 02:15:00,360
2021-12-27 02:30:00,520
2021-12-27 02:45:00,632
2021-12-27 03:00:00,520
2021-12-27 03:15:00,400
2021-12-27 03:30:00,200
2021-12-27 03:45:00,2728
2021-12-27 04:00:00,2080
2021-12-27 04:15:00,440
2021-12-27 04:30:00,440
2021-12-27 04:45:00,104
2021-12-27 05:00:00,160
2021-12-27 05:15:00,160
2021-12-27 05:30:00,4080
2021-12-27 05:45:00,2200
2021-12-27 06:00:00,480
2021-12-27 06:15:00,200
2021-12-27 06:30:00,1440
2021-12-27 06:45:00,344
2021-12-27 07:00:00,480
2021-12-27 07:15:00,120
2021-12-27 07:30:00,120
2021-12-27 07:45:00,520
2021-12-27 08:00:00,80
2021-12-27 08:15:00,3280
2021-12-27 08:30:00,1320
2021-12-27 08:45:00,544
2021-12-27 09:00:00,440
2021-12-27 09:15:00,480
2021-12-27 09:30:00,520
2021-12-27 09:45:00,552
2021-12-27 10:00:00,640
2021-12-27 10:15:00,520
2021-12-27 10:30:00,360
2021-12-27 10:45:00,335
2021-12-27 11:00:00,3480
2021-12-27 11:15:00,1080
2021-12-27 11:30:00,440
2021-12-27 11:45:00,576
2021-12-27 12:00:00,480
2021-12-27 12:15:00,320
2021-12-27 12:30:00,360
2021-12-27 12:45:00,560
2021-12-27 13:00:00,480
2021-12-27 13:15:00,440
2021-12-27 13:30:00,2040
2021-12-27 13:45:00,2432
2021-12-27 14:00:00,320
2021-12-27 14:15:00,360
2021-12-27 14:30:00,480
2021-12-27 14:45:00,576
2021-12-27 15:00:00,520
2021-12-27 15:15:00,400
2021-12-27 15:30:00,400
2021-12-27 15:45:00,423
2021-12-27 16:00:00,3120
2021-12-27 16:15:00,2240
2021-12-27 16:30:00,280
2021-12-27 16:45:00,224
2021-12-27 17:00:00,80
2021-12-27 17:15:00,40
2021-12-27 17:30:00,40
2021-12-27 17:45:00,400
2021-12-27 18:00:00,3720
2021-12-27 18:15:00,1560
2021-12-27 18:30:00,120
2021-12-27 18:45:00,432
2021-12-27 19:00:00,40
2021-12-27 19:15:00,0
2021-12-27 19:30:00,240
2021-12-27 19:45:00,40
2021-12-27 20:00:00,80
2021-12-27 20:15:00,3440
2021-12-27 20:30:00,3320
2021-12-27 20:45:00,48
2021-12-27 21:00:00,440
2021-12-27 21:15:00,0
2021-12-27 21:30:00,360
2021-12-27 21:45:00,584
2021-12-27 22:00:00,360
2021-12-27 22:15:00,240
2021-12-27 22:30:00,2680
2021-12-27 22:45:00,2264
2021-12-27 23:00:00,320
2021-12-27 23:15:00,440
2021-12-27 23:30:00,560
2021-12-27 23:45:00,616
2021-12-28 00:00:00,440
2021-12-28 00:15:00,400
2021-12-28 00:30:00,360
2021-12-28 00:45:00,615
2021-12-28 01:00:00,3560
2021-12-28 01:15:00,600
2021-12-28 01:30:00,400
2021-12-28 01:45:00,504
2021-12-28 02:00:00,280
2021-12-28 02:15:00,320
2021-12-28 02:30:00,440
2021-12-28 02:45:00,440
2021-12-28 03:00:00,920
2021-12-28 03:15:00,3400
2021-12-28 03:30:00,880
2021-12-28 03:45:00,400
2021-12-28 04:00:00,400
2021-12-28 04:15:00,400
2021-12-28 04:30:00,440
2021-12-28 04:45:00,1488
2021-12-28 05:00:00,3720
2021-12-28 05:15:00,480
2021-12-28 05:30:00,160
2021-12-28 05:45:00,128
2021-12-28 06:00:00,1240
2021-12-28 06:15:00,320
2021-12-28 06:30:00,880
2021-12-28 06:45:00,311
2021-12-28 07:00:00,600
2021-12-28 07:15:00,760
2021-12-28 07:30:00,3960
2021-12-28 07:45:00,3136
2021-12-28 08:00:00,40
2021-12-28 08:15:00,720
2021-12-28 08:30:00,160
2021-12-28 08:45:00,440
2021-12-28 09:00:00,360
2021-12-28 09:15:00,480
