2021-12-25 00:00:00,1960
2021-12-25 00:15:00,2080
2021-12-25 00:30:00,1880
2021-12-25 00:45:00,1184
2021-12-25 01:00:00,2040
2021-12-25 01:15:00,1920
2021-12-25 01:30:00,1640
2021-12-25 01:45:00,904
2021-12-25 02:00:00,1640
2021-12-25 02:15:00,1480
2021-12-25 02:30:00,1640
2021-12-25 02:45:00,984
2021-12-25 03:00:00,1560
2021-12-25 03:15:00,1480
2021-12-25 03:30:00,1640
2021-12-25 03:45:00,912
2021-12-25 04:00:00,1480
2021-12-25 04:15:00,1680
2021-12-25 04:30:00,1640
2021-12-25 04:45:00,2272
2021-12-25 05:00:00,1480
2021-12-25 05:15:00,1680
2021-12-25 05:30:00,1520
2021-12-25 05:45:00,1016
2021-12-25 06:00:00,1880
2021-12-25 06:15:00,1840
2021-12-25 06:30:00,1840
2021-12-25 06:45:00,1024
2021-12-25 07:00:00,2600
2021-12-25 07:15:00,6080
2021-12-25 07:30:00,5480
2021-12-25 07:45:00,1208
2021-12-25 08:00:00,1920
2021-12-25 08:15:00,1960
2021-12-25 08:30:00,1880
2021-12-25 08:45:00,1056
2021-12-25 09:00:00,1760
2021-12-25 09:15:00,1920
2021-12-25 09:30:00,1760
2021-12-25 09:45:00,1072
2021-12-25 10:00:00,3720
2021-12-25 10:15:00,1920
2021-12-25 10:30:00,1720
2021-12-25 10:45:00,1024
2021-12-25 11:00:00,1880
2021-12-25 11:15:00,1800
2021-12-25 11:30:00,1840
2021-12-25 11:45:00,1080
2021-12-25 12:00:00,4600
2021-12-25 12:15:00,2840
2021-12-25 12:30:00,1800
2021-12-25 12:45:00,1248
2021-12-25 13:00:00,1880
2021-12-25 13:15:00,2040
2021-12-25 13:30:00,2120
2021-12-25 13:45:00,1240
2021-12-25 14:00:00,1960
2021-12-25 14:15:00,2000
2021-12-25 14:30:00,1960
2021-12-25 14:45:00,1192
2021-12-25 15:00:00,2240
2021-12-25 15:15:00,2200
2021-12-25 15:30:00,3840
2021-12-25 15:45:00,1112
2021-12-25 16:00:00,2200
2021-12-25 16:15:00,1920
2021-12-25 16:30:00,4240
2021-12-25 16:45:00,1240
2021-12-25 17:00:00,2080
2021-12-25 17:15:00,3760
2021-12-25 17:30:00,1960
2021-12-25 17:45:00,1208
2021-12-25 18:00:00,1800
2021-12-25 18:15:00,1800
2021-12-25 18:30:00,2080
2021-12-25 18:45:00,1152
2021-12-25 19:00:00,1920
2021-12-25 19:15:00,2000
2021-12-25 19:30:00,1880
2021-12-25 19:45:00,1032
2021-12-25 20:00:00,1920
2021-12-25 20:15:00,1960
